effect_allele	p_nominal	beta	OR	log_OR	se	z_score	trait	PMID	used_file	snp_id	chr	pos	MAF
T	0.15	NA	1.02	0.0198026272961797	0.0137563003629716	1.43953147093846	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10760136	9	121004511	0.372093023255814
T	0.15	NA	1.02	0.0198026272961797	0.0137563003629716	1.43953147093846	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10739583	9	121004526	0.372093023255814
G	0.15	NA	1.02	0.0198026272961797	0.0137563003629716	1.43953147093846	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10760137	9	121004721	0.377906976744186
T	0.0015	NA	0.95	-0.0512932943875506	0.0161569787803917	-3.17468352745508	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs17611	9	121006922	0.430232558139535
A	0.15	NA	0.98	-0.0202027073175195	0.0140342241384615	-1.43953147093846	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs1548782	9	121007564	0.377906976744186
A	0.28	NA	1.02	0.0198026272961797	0.018330345989401	1.08031934081496	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2300932	9	121008158	0.372093023255814
T	0.069	NA	0.96	-0.0408219945202552	0.0224491590711761	-1.81841976311127	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7023696	9	121008732	0.11046511627907
T	0.22	NA	0.96	-0.0408219945202552	0.0332825589999817	-1.22652812003661	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41309874	9	121008848	0.0755813953488372
T	0.11	NA	1.05	0.048790164169432	0.0305283278664231	1.59819313992282	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7865689	9	121008903	0.0872093023255814
T	0.089	NA	0.96	-0.0408219945202552	0.0240031042891628	-1.70069646111091	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41309872	9	121009215	0.116279069767442
T	0.09	NA	0.96	-0.0408219945202552	0.0240781229518722	-1.69539771027214	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7027797	9	121009521	0.116279069767442
T	0.38	NA	0.97	-0.0304592074847086	0.0346956783579217	-0.877896295051229	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2109890	9	121010840	0.0988372093023255
A	0.087	NA	1.04	0.0392207131532813	0.0229167971352582	1.71143955770936	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs72758170	9	121011098	0.116279069767442
A	0.23	NA	0.98	-0.0202027073175195	0.0168305562810285	-1.20035885803086	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10818496	9	121012185	0.372093023255814
T	0.088	NA	1.04	0.0392207131532813	0.0229892822332667	1.70604339688896	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs78103352	9	121012327	0.116279069767442
T	0.09	NA	0.96	-0.0408219945202552	0.0240781229518722	-1.69539771027214	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41309866	9	121012611	0.116279069767442
A	0.093	NA	1.04	0.0392207131532813	0.0233487110323326	1.67978065679813	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs6478493	9	121013235	0.116279069767442
G	0.21	NA	1.02	0.0198026272961797	0.0157970431287114	1.25356543847045	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7029078	9	121013482	0.372093023255814
G	0.1	NA	0.96	-0.0408219945202552	0.0248180104608539	-1.64485362695147	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41309856	9	121014112	0.116279069767442
T	0.026	NA	0.97	-0.0304592074847086	0.0136820799820185	-2.22621176931718	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10116271	9	121015870	0.488372093023256
A	0.1	NA	0.96	-0.0408219945202552	0.0248180104608539	-1.64485362695147	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41309850	9	121016410	0.116279069767442
A	0.0024	NA	0.95	-0.0512932943875506	0.0168968479442801	-3.03567236662707	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs25681	9	121017727	0.424418604651163
A	0.0028	NA	0.95	-0.0512932943875506	0.0171613632789944	-2.98888226731579	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10985125	9	121018366	0.424418604651163
T	0.098	NA	1.04	0.0392207131532813	0.0237036454525832	1.65462790235108	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs35948313	9	121019051	0.116279069767442
A	0.026	NA	0.97	-0.0304592074847086	0.0136820799820185	-2.22621176931718	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs992669	9	121019157	0.488372093023256
A	0.096	NA	0.96	-0.0408219945202552	0.0245241531405786	-1.66456286120272	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41309844	9	121019369	0.116279069767442
G	0.095	NA	1.04	0.0392207131532813	0.0234911880220413	1.66959257728819	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41309040	9	121019485	0.116279069767442
A	0.027	NA	0.97	-0.0304592074847086	0.0137729876549854	-2.21151780918668	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs992670	9	121019492	0.488372093023256
T	0.22	NA	0.98	-0.0202027073175195	0.0164714587358311	-1.22652812003661	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2241004	9	121019860	0.372093023255814
A	0.094	NA	1.04	0.0392207131532813	0.0234200366953007	1.67466488902433	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2230214	9	121020021	0.116279069767442
T	0.026	NA	1.03	0.0295588022415444	0.0132776237413437	2.22621176931718	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2159777	9	121020778	0.488372093023256
T	0.017	NA	0.95	-0.0512932943875506	0.0214912339899308	-2.38670773449225	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10985126	9	121021656	0.203488372093023
A	0.017	NA	0.95	-0.0512932943875506	0.0214912339899308	-2.38670773449225	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10985127	9	121021715	0.203488372093023
T	0.12	NA	0.96	-0.0408219945202552	0.0262559093247529	-1.55477359459685	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10985129	9	121022070	0.0872093023255814
T	0.0025	NA	0.95	-0.0512932943875506	0.0169657630174831	-3.02334143973915	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10733650	9	121022220	0.424418604651163
A	0.016	NA	1.05	0.048790164169432	0.0202539953109546	2.40891554581546	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2416809	9	121022724	0.197674418604651
A	0.015	NA	1.05	0.048790164169432	0.0200586187408743	2.43237905858445	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2416810	9	121022922	0.203488372093023
A	0.0025	NA	1.05	0.048790164169432	0.0161378280098068	3.02334143973915	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs993247	9	121022971	0.424418604651163
A	0.015	NA	1.05	0.048790164169432	0.0200586187408743	2.43237905858445	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs28426093	9	121023267	0.203488372093023
T	0.015	NA	1.05	0.048790164169432	0.0200586187408743	2.43237905858445	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs55900732	9	121023757	0.203488372093023
A	0.015	NA	0.95	-0.0512932943875506	0.0210877059669316	-2.43237905858445	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs72758182	9	121023997	0.203488372093023
T	0.081	NA	1.04	0.0392207131532813	0.0224771729773636	1.74491308105249	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs72758183	9	121024058	0.116279069767442
T	0.12	NA	1.05	0.048790164169432	0.0313808803667541	1.55477359459685	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10985130	9	121024813	0.0872093023255814
A	0.00051	NA	1.06	0.0582689081239758	0.0167658674703072	3.47544845067944	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10818498	9	121025288	0.470930232558139
A	0.016	NA	1.07	0.0676586484738149	0.028086766508417	2.40891554581546	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs17220750	9	121025721	0.0930232558139535
T	0.058	NA	1.03	0.0295588022415444	0.0155925698221484	1.89569792399184	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7033790	9	121026114	0.267441860465116
T	0.057	NA	1.03	0.0295588022415444	0.0155302023983628	1.903310818709	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs6478494	9	121026285	0.267441860465116
T	0.0028	NA	0.96	-0.0408219945202552	0.0136579466400046	-2.98888226731579	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2416811	9	121027356	0.424418604651163
T	5e-04	NA	0.95	-0.0512932943875506	0.0147362493748496	-3.48075640434621	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10985131	9	121028343	0.470930232558139
T	0.057	NA	1.03	0.0295588022415444	0.0155302023983628	1.903310818709	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10156396	9	121028854	0.267441860465116
A	0.056	NA	0.97	-0.0304592074847086	0.0159385867677414	-1.91103564754912	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7031128	9	121029658	0.273255813953488
T	5e-04	NA	0.95	-0.0512932943875506	0.0147362493748496	-3.48075640434621	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs4837807	9	121029727	0.470930232558139
T	0.093	NA	0.96	-0.0408219945202552	0.0243019791632004	-1.67978065679813	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41308028	9	121030191	0.116279069767442
A	0.016	NA	1.05	0.048790164169432	0.0202539953109546	2.40891554581546	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs3815467	9	121030628	0.203488372093023
A	0.093	NA	0.96	-0.0408219945202552	0.0243019791632004	-1.67978065679813	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41308026	9	121030711	0.116279069767442
T	0.027	NA	0.93	-0.0725706928348354	0.0328148805916803	-2.21151780918668	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41258024	9	121032478	0.0755813953488372
G	0.054	NA	0.97	-0.0304592074847086	0.0158078831943246	-1.92683657326391	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs12347316	9	121032927	0.267441860465116
T	0.054	NA	1.04	0.0392207131532813	0.0203549764922951	1.92683657326391	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10985132	9	121033416	0.267441860465116
A	0.53	NA	0.99	-0.0100503358535015	0.0160035662437124	-0.62800601443757	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41308020	9	121033761	0.104651162790698
A	0.054	NA	0.97	-0.0304592074847086	0.0158078831943246	-1.92683657326391	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10760138	9	121035046	0.267441860465116
T	0.051	NA	0.97	-0.0304592074847086	0.0156082619449632	-1.95147977347586	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10739584	9	121035265	0.267441860465116
T	0.051	NA	0.97	-0.0304592074847086	0.0156082619449632	-1.95147977347586	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10760139	9	121035413	0.267441860465116
T	0.0027	NA	0.95	-0.0512932943875506	0.0170978959213045	-2.99997699270339	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10760140	9	121036043	0.424418604651163
T	0.016	NA	1.05	0.048790164169432	0.0202539953109546	2.40891554581546	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs12057097	9	121037406	0.203488372093023
T	0.45	NA	1.03	0.0295588022415444	0.0391292219641916	0.755415026360469	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs143108754	9	121037425	0.063953488372093
A	0.0027	NA	0.95	-0.0512932943875506	0.0170978959213045	-2.99997699270339	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10818499	9	121037816	0.424418604651163
T	0.098	NA	1.05	0.048790164169432	0.0294870913878012	1.65462790235108	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs17216529	9	121037940	0.0872093023255814
T	0.016	NA	1.05	0.048790164169432	0.0202539953109546	2.40891554581546	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs12686386	9	121041009	0.203488372093023
A	0.049	NA	1.04	0.0392207131532813	0.0199232343442188	1.96859166918659	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2416812	9	121041566	0.267441860465116
T	0.5	NA	0.99	-0.0100503358535015	0.0149006502331276	-0.674489750196082	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs16910280	9	121042498	0.104651162790698
A	0.098	NA	0.95	-0.0512932943875506	0.0309998969041121	-1.65462790235108	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10985137	9	121044458	0.0872093023255814
T	0.049	NA	1.04	0.0392207131532813	0.0199232343442188	1.96859166918659	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7040603	9	121045942	0.267441860465116
A	0.2	NA	1.03	0.0295588022415444	0.0230648559420106	1.2815515655446	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs41307968	9	121045984	0.156976744186047
A	0.0021	NA	0.95	-0.0512932943875506	0.0166768802399151	-3.07571282216101	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2300934	9	121046685	0.418604651162791
A	0.047	NA	0.96	-0.0408219945202552	0.0205517748200338	-1.98630020412943	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs9644911	9	121046826	0.267441860465116
G	0.047	NA	1.04	0.0392207131532813	0.0197456120035346	1.98630020412943	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10739585	9	121047261	0.267441860465116
A	0.047	NA	0.96	-0.0408219945202552	0.0205517748200338	-1.98630020412943	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs1468672	9	121047459	0.267441860465116
T	0.00043	NA	0.95	-0.0512932943875506	0.0145680175059777	-3.52095227552434	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs1468673	9	121047612	0.470930232558139
A	0.023	NA	0.94	-0.0618754037180875	0.0272167065336267	-2.27343465094278	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2300936	9	121048169	0.116279069767442
T	0.047	NA	1.04	0.0392207131532813	0.0197456120035346	1.98630020412943	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs6478495	9	121048308	0.267441860465116
T	0.00044	NA	0.95	-0.0512932943875506	0.0145933035240734	-3.51485147300171	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10818500	9	121048605	0.470930232558139
A	0.023	NA	1.06	0.0582689081239758	0.025630342222422	2.27343465094278	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2300938	9	121048705	0.116279069767442
T	0.11	NA	1.05	0.048790164169432	0.0305283278664231	1.59819313992282	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2300939	9	121049439	0.0872093023255814
T	0.1	NA	1.05	0.048790164169432	0.029662313636903	1.64485362695147	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs3761850	9	121052285	0.0872093023255814
T	0.34	NA	1.02	0.0198026272961797	0.0207538759464191	0.954165253146194	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs4498620	9	121052426	0.104651162790698
T	0.1	NA	0.95	-0.0512932943875506	0.031184108754173	-1.64485362695147	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7040271	9	121052897	0.0872093023255814
A	0.1	NA	1.05	0.048790164169432	0.029662313636903	1.64485362695147	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs59504421	9	121053456	0.0872093023255814
T	0.0032	NA	0.96	-0.0408219945202552	0.0138480918833329	-2.94784255218491	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs1323475	9	121053466	0.424418604651163
A	0.049	NA	0.97	-0.0304592074847086	0.0154725878207613	-1.96859166918659	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs1323476	9	121053492	0.267441860465116
A	0.048	NA	1.04	0.0392207131532813	0.0198348029604893	1.97736842818195	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs1323477	9	121053630	0.267441860465116
T	0.048	NA	1.04	0.0392207131532813	0.0198348029604893	1.97736842818195	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7871371	9	121053784	0.267441860465116
T	0.0032	NA	0.96	-0.0408219945202552	0.0138480918833329	-2.94784255218491	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7855998	9	121053818	0.424418604651163
T	0.00044	NA	0.95	-0.0512932943875506	0.0145933035240734	-3.51485147300171	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10818501	9	121054581	0.470930232558139
T	0.051	NA	1.04	0.0392207131532813	0.0200979347500096	1.95147977347586	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7029523	9	121055335	0.267441860465116
T	0.018	NA	1.07	0.0676586484738149	0.02860083278255	2.36561812686429	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs75780782	9	121057126	0.0755813953488372
T	0.00046	NA	1.06	0.0582689081239758	0.01663386575004	3.50302864046115	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10435888	9	121057325	0.470930232558139
A	0.0032	NA	1.05	0.048790164169432	0.0165511431854694	2.94784255218491	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10435889	9	121057467	0.424418604651163
A	0.11	NA	1.04	0.0392207131532813	0.0245406591816402	1.59819313992282	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs72758196	9	121058035	0.116279069767442
A	0.11	NA	1.04	0.0392207131532813	0.0245406591816402	1.59819313992282	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs72758197	9	121058082	0.116279069767442
